INDEX,TITLE,PLAY_SECONDS,PLAY_TIME,DURATION,LAST_TIME,URL
166,CSS定位装饰-20-案例-二维码显示隐藏,210,3m30s,22h27m19s,4h49m25s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=166
167,CSS定位装饰-21-透明属性opacity,175,2m55s,22h30m14s,4h46m30s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=167
168,小兔鲜项目搭建-01-CSS精灵-作用,227,3m47s,22h34m1s,4h42m43s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=168
169,小兔鲜项目搭建-02-CSS精灵-使用,853,14m13s,22h48m14s,4h28m30s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=169
170,小兔鲜项目搭建-03-背景图缩放,677,11m17s,22h59m31s,4h17m13s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=170
171,小兔鲜项目搭建-04-盒子阴影,490,8m10s,23h7m41s,4h9m3s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=171
172,小兔鲜项目搭建-05-过渡,562,9m22s,23h17m3s,3h59m41s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=172
173,小兔鲜项目搭建-06-骨架标签,648,10m48s,23h27m51s,3h48m53s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=173
174,小兔鲜项目搭建-07-SEO,779,12m59s,23h40m50s,3h35m54s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=174
175,小兔鲜项目搭建-08-favicon-标题图标,163,2m43s,23h43m33s,3h33m11s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=175
176,小兔鲜项目搭建-09-项目目录,653,10m53s,23h54m26s,3h22m18s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=176
177,小兔鲜项目搭建-10-项目代码准备,402,6m42s,24h1m8s,3h15m36s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=177
178,小兔鲜项目搭建-11-快捷导航-布局,567,9m27s,24h10m35s,3h6m9s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=178
179,小兔鲜项目搭建-12-快捷导航-内容,695,11m35s,24h22m10s,2h54m34s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=179
180,小兔鲜项目搭建-13-header-布局,610,10m10s,24h32m20s,2h44m24s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=180
181,小兔鲜项目搭建-14-logo和导航,547,9m7s,24h41m27s,2h35m17s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=181
182,小兔鲜项目搭建-15-搜索,657,10m57s,24h52m24s,2h24m20s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=182
183,小兔鲜项目搭建-16-购物车,469,7m49s,25h0m13s,2h16m31s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=183
184,小兔鲜项目搭建-17-版权-布局,640,10m40s,25h10m53s,2h5m51s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=184
185,小兔鲜项目搭建-18-版权-li内容完成,725,12m5s,25h22m58s,1h53m46s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=185
186,小兔鲜项目搭建-19-版权底部,292,4m52s,25h27m50s,1h48m54s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=186
187,小兔鲜项目主体-01-banner-图,413,6m53s,25h34m43s,1h42m1s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=187
188,小兔鲜项目主体-02-banner-侧导航-布局,497,8m17s,25h43m0s,1h33m44s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=188
189,小兔鲜项目主体-03-banner-侧导航-文字内容,536,8m56s,25h51m56s,1h24m48s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=189
190,小兔鲜项目主体-04-banner-箭头,893,14m53s,26h6m49s,1h9m55s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=190
191,小兔鲜项目主体-05-banner-圆点,664,11m4s,26h17m53s,0h58m51s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=191
192,小兔鲜项目主体-06-新鲜好物-标题,703,11m43s,26h29m36s,0h47m8s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=192
193,小兔鲜项目主体-07-新鲜好物-内容-布局,562,9m22s,26h38m58s,0h37m46s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=193
194,小兔鲜项目主体-08-新鲜好物-内容完成,404,6m44s,26h45m42s,0h31m2s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=194
195,小兔鲜项目主体-09-新鲜好物-新品文字,374,6m14s,26h51m56s,0h24m48s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=195
196,小兔鲜项目主体-10-生鲜-标题-布局,550,9m10s,27h1m6s,0h15m38s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=196
197,小兔鲜项目主体-11-生鲜区域,632,10m32s,27h11m38s,0h5m6s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=197
198,小兔鲜项目主体-12-生鲜-内容-布局,306,5m6s,27h16m44s,0h0m0s,https://www.bilibili.com/video/BV1Kg411T7t9/?p=198
