INDEX,TITLE,PLAY_SECONDS,PLAY_TIME,DURATION,LAST_TIME,URL
945,PC端企业类型整页制作（8）,472,7m52s,277h3m15s,2h19m42s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=945
946,PC端游戏类型整页制作（1）,432,7m12s,277h10m27s,2h12m30s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=946
947,PC端游戏类型整页制作（2）,1291,21m31s,277h31m58s,1h50m59s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=947
948,PC端游戏类型整页制作（3）,677,11m17s,277h43m15s,1h39m42s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=948
949,PC端游戏类型整页制作（4）,1086,18m6s,278h1m21s,1h21m36s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=949
950,PC端游戏类型整页制作（5）,389,6m29s,278h7m50s,1h15m7s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=950
951,PC端游戏类型整页制作（6）,687,11m27s,278h19m17s,1h3m40s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=951
952,PC端游戏类型整页制作（7）,1101,18m21s,278h37m38s,0h45m19s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=952
953,PC端游戏类型整页制作（8）,902,15m2s,278h52m40s,0h30m17s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=953
954,PC端游戏类型整页制作（9）,1038,17m18s,279h9m58s,0h12m59s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=954
955,PC端游戏类型整页制作（10）,719,11m59s,279h21m57s,0h1m0s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=955
956,终极彩蛋,60,1m0s,279h22m57s,0h0m0s,https://www.bilibili.com/video/BV1r64y1T7J8/?p=956
